listing_id,city_id,community_id,title,source,source_listing_id,source_url,total_price_10k,unit_price,area_sqm,listing_type,bedrooms,bathrooms,orientation,floor_number,has_elevator,decorate_type,build_year,nearest_metro_distance_m,school_ids_json,tags_json,crawl_date
766,1,15,保利天悦 79㎡ 南向,广州市住建局公开成交,广州-LS-000766,https://gz.ke.com/ershoufang/rs%E4%BF%9D%E5%88%A9%E5%A4%A9%E6%82%A6/,465,58584,79.5,二手房,3,1,东南,中楼层,True,精装,2018,600,[],[],2026-04-27
767,1,15,保利天悦 86㎡ 东南,广州市住建局公开成交,广州-LS-000767,https://gz.ke.com/ershoufang/rs%E4%BF%9D%E5%88%A9%E5%A4%A9%E6%82%A6/,407,47082,86.5,二手房,3,1,南,顶层,True,精装,2008,400,[],[],2026-04-20
768,1,15,保利天悦 110㎡ 西向,广州市住建局公开成交,广州-LS-000768,https://gz.ke.com/ershoufang/rs%E4%BF%9D%E5%88%A9%E5%A4%A9%E6%82%A6/,646,58512,110.5,二手房,3,1,西,低楼层,True,普装,2023,200,[],[],2026-04-20
769,1,15,保利天悦 97㎡ 南向,广州市住建局公开成交,广州-LS-000769,https://gz.ke.com/ershoufang/rs%E4%BF%9D%E5%88%A9%E5%A4%A9%E6%82%A6/,514,52806,97.4,二手房,3,2,东南,中楼层,True,毛坯,2022,1200,[],[],2026-04-20
770,1,15,保利天悦 95㎡ 东南,广州市住建局公开成交,广州-LS-000770,https://gz.ke.com/ershoufang/rs%E4%BF%9D%E5%88%A9%E5%A4%A9%E6%82%A6/,554,58092,95.4,二手房,3,1,西,高楼层,False,普装,2011,800,[],[],2026-04-13
771,1,15,保利天悦 64㎡ 南向,广州市住建局公开成交,广州-LS-000771,https://gz.ke.com/ershoufang/rs%E4%BF%9D%E5%88%A9%E5%A4%A9%E6%82%A6/,293,45711,64.1,二手房,3,1,南北通透,顶层,True,精装,2021,200,[],[],2026-04-13
772,1,15,保利天悦 82㎡ 南向,广州市住建局公开成交,广州-LS-000772,https://gz.ke.com/ershoufang/rs%E4%BF%9D%E5%88%A9%E5%A4%A9%E6%82%A6/,378,46130,82.1,二手房,3,1,西,顶层,False,普装,2008,800,[],[],2026-04-06
773,1,15,保利天悦 75㎡ 南向,广州市住建局公开成交,广州-LS-000773,https://gz.ke.com/ershoufang/rs%E4%BF%9D%E5%88%A9%E5%A4%A9%E6%82%A6/,356,47205,75.4,二手房,2,1,东南,中楼层,False,普装,2019,400,[],[],2026-04-06
774,1,15,保利天悦 74㎡ 北向,广州市住建局公开成交,广州-LS-000774,https://gz.ke.com/ershoufang/rs%E4%BF%9D%E5%88%A9%E5%A4%A9%E6%82%A6/,346,46780,74.1,二手房,3,1,西,低楼层,False,普装,2006,400,[],[],2026-04-06
775,1,15,保利天悦 77㎡ 西向,广州市住建局公开成交,广州-LS-000775,https://gz.ke.com/ershoufang/rs%E4%BF%9D%E5%88%A9%E5%A4%A9%E6%82%A6/,354,45629,77.7,二手房,3,2,东南,低楼层,True,豪装,2011,400,[],[],2026-03-30
776,1,15,保利天悦 120㎡ 南北通透,广州市住建局公开成交,广州-LS-000776,https://gz.ke.com/ershoufang/rs%E4%BF%9D%E5%88%A9%E5%A4%A9%E6%82%A6/,543,45010,120.8,二手房,3,2,东南,中楼层,True,毛坯,2020,200,[],[],2026-03-30
777,1,15,保利天悦 66㎡ 东南,广州市住建局公开成交,广州-LS-000777,https://gz.ke.com/ershoufang/rs%E4%BF%9D%E5%88%A9%E5%A4%A9%E6%82%A6/,372,56348,66.2,二手房,3,1,南北通透,中楼层,False,精装,2005,400,[],[],2026-03-30
778,1,15,保利天悦 72㎡ 北向,广州市住建局公开成交,广州-LS-000778,https://gz.ke.com/ershoufang/rs%E4%BF%9D%E5%88%A9%E5%A4%A9%E6%82%A6/,320,43944,73.0,二手房,2,1,南北通透,中楼层,True,毛坯,2022,1200,[],[],2026-03-23
779,1,15,保利天悦 108㎡ 北向,广州市住建局公开成交,广州-LS-000779,https://gz.ke.com/ershoufang/rs%E4%BF%9D%E5%88%A9%E5%A4%A9%E6%82%A6/,504,46659,108.1,二手房,2,1,东南,高楼层,True,豪装,2006,200,[],[],2026-03-16
780,1,15,保利天悦 70㎡ 南北通透,广州市住建局公开成交,广州-LS-000780,https://gz.ke.com/ershoufang/rs%E4%BF%9D%E5%88%A9%E5%A4%A9%E6%82%A6/,400,56711,70.7,二手房,3,2,南,顶层,True,毛坯,2007,2000,[],[],2026-03-16
781,1,15,保利天悦 79㎡ 南向,广州市住建局公开成交,广州-LS-000781,https://gz.ke.com/ershoufang/rs%E4%BF%9D%E5%88%A9%E5%A4%A9%E6%82%A6/,439,55289,79.4,二手房,2,2,东南,高楼层,True,精装,2022,400,[],[],2026-03-16
782,1,15,保利天悦 96㎡ 南向,广州市住建局公开成交,广州-LS-000782,https://gz.ke.com/ershoufang/rs%E4%BF%9D%E5%88%A9%E5%A4%A9%E6%82%A6/,550,57177,96.4,二手房,3,1,南,高楼层,True,精装,2011,400,[],[],2026-03-09
783,1,15,保利天悦 74㎡ 南北通透,广州市住建局公开成交,广州-LS-000783,https://gz.ke.com/ershoufang/rs%E4%BF%9D%E5%88%A9%E5%A4%A9%E6%82%A6/,337,45105,74.8,二手房,4,1,西,高楼层,True,毛坯,2016,800,[],[],2026-03-09
784,1,15,保利天悦 77㎡ 北向,广州市住建局公开成交,广州-LS-000784,https://gz.ke.com/ershoufang/rs%E4%BF%9D%E5%88%A9%E5%A4%A9%E6%82%A6/,416,53467,77.9,二手房,3,1,西,高楼层,False,精装,2011,600,[],[],2026-03-09
785,1,15,保利天悦 104㎡ 南向,广州市住建局公开成交,广州-LS-000785,https://gz.ke.com/ershoufang/rs%E4%BF%9D%E5%88%A9%E5%A4%A9%E6%82%A6/,503,48011,105.0,二手房,3,1,南北通透,低楼层,True,豪装,2008,400,[],[],2026-03-02
786,1,15,保利天悦 94㎡ 南向,广州市住建局公开成交,广州-LS-000786,https://gz.ke.com/ershoufang/rs%E4%BF%9D%E5%88%A9%E5%A4%A9%E6%82%A6/,432,45710,94.7,二手房,4,1,南北通透,低楼层,True,豪装,2006,2000,[],[],2026-03-02
787,1,15,保利天悦 127㎡ 南北通透,广州市住建局公开成交,广州-LS-000787,https://gz.ke.com/ershoufang/rs%E4%BF%9D%E5%88%A9%E5%A4%A9%E6%82%A6/,650,50826,127.9,二手房,3,2,东南,中楼层,False,豪装,2018,600,[],[],2026-03-02
788,1,15,保利天悦 116㎡ 西向,广州市住建局公开成交,广州-LS-000788,https://gz.ke.com/ershoufang/rs%E4%BF%9D%E5%88%A9%E5%A4%A9%E6%82%A6/,510,43730,116.6,二手房,3,1,西,低楼层,False,毛坯,2018,400,[],[],2026-02-23
789,1,15,保利天悦 80㎡ 南北通透,广州市住建局公开成交,广州-LS-000789,https://gz.ke.com/ershoufang/rs%E4%BF%9D%E5%88%A9%E5%A4%A9%E6%82%A6/,409,50632,80.9,二手房,3,2,南北通透,低楼层,False,普装,2014,800,[],[],2026-02-23
790,1,15,保利天悦 69㎡ 南北通透,广州市住建局公开成交,广州-LS-000790,https://gz.ke.com/ershoufang/rs%E4%BF%9D%E5%88%A9%E5%A4%A9%E6%82%A6/,320,46011,69.7,二手房,4,1,东南,高楼层,True,豪装,2019,2000,[],[],2026-02-16
791,1,15,保利天悦 116㎡ 西向,广州市住建局公开成交,广州-LS-000791,https://gz.ke.com/ershoufang/rs%E4%BF%9D%E5%88%A9%E5%A4%A9%E6%82%A6/,667,57245,116.6,二手房,3,1,南北通透,低楼层,True,普装,2022,2000,[],[],2026-02-16
792,1,15,保利天悦 74㎡ 西向,广州市住建局公开成交,广州-LS-000792,https://gz.ke.com/ershoufang/rs%E4%BF%9D%E5%88%A9%E5%A4%A9%E6%82%A6/,380,50928,74.6,二手房,4,1,南北通透,高楼层,False,豪装,2023,200,[],[],2026-02-09
793,1,15,保利天悦 85㎡ 南北通透,广州市住建局公开成交,广州-LS-000793,https://gz.ke.com/ershoufang/rs%E4%BF%9D%E5%88%A9%E5%A4%A9%E6%82%A6/,403,47226,85.4,二手房,4,1,西,中楼层,True,精装,2018,800,[],[],2026-02-02
794,1,15,保利天悦 62㎡ 南北通透,广州市住建局公开成交,广州-LS-000794,https://gz.ke.com/ershoufang/rs%E4%BF%9D%E5%88%A9%E5%A4%A9%E6%82%A6/,302,48303,62.6,二手房,4,1,西,顶层,True,豪装,2005,1200,[],[],2026-02-02
795,1,15,保利天悦 105㎡ 北向,广州市住建局公开成交,广州-LS-000795,https://gz.ke.com/ershoufang/rs%E4%BF%9D%E5%88%A9%E5%A4%A9%E6%82%A6/,467,44277,105.7,二手房,3,1,西,顶层,True,普装,2007,2000,[],[],2026-02-02
796,1,15,保利天悦 119㎡ 南北通透,广州市住建局公开成交,广州-LS-000796,https://gz.ke.com/ershoufang/rs%E4%BF%9D%E5%88%A9%E5%A4%A9%E6%82%A6/,632,52920,119.5,二手房,3,2,东南,低楼层,False,精装,2023,600,[],[],2026-01-26
797,1,15,保利天悦 68㎡ 南北通透,广州市住建局公开成交,广州-LS-000797,https://gz.ke.com/ershoufang/rs%E4%BF%9D%E5%88%A9%E5%A4%A9%E6%82%A6/,384,56104,68.6,二手房,2,1,南,低楼层,False,精装,2018,200,[],[],2026-01-26
798,1,15,保利天悦 99㎡ 北向,广州市住建局公开成交,广州-LS-000798,https://gz.ke.com/ershoufang/rs%E4%BF%9D%E5%88%A9%E5%A4%A9%E6%82%A6/,459,46169,99.6,二手房,3,2,西,中楼层,True,精装,2008,200,[],[],2026-01-26
799,1,15,保利天悦 118㎡ 西向,广州市住建局公开成交,广州-LS-000799,https://gz.ke.com/ershoufang/rs%E4%BF%9D%E5%88%A9%E5%A4%A9%E6%82%A6/,597,50220,118.9,二手房,4,1,东南,中楼层,False,普装,2022,800,[],[],2026-01-19
800,1,15,保利天悦 115㎡ 东南,广州市住建局公开成交,广州-LS-000800,https://gz.ke.com/ershoufang/rs%E4%BF%9D%E5%88%A9%E5%A4%A9%E6%82%A6/,622,53924,115.5,二手房,2,2,南,高楼层,True,精装,2021,200,[],[],2026-01-19
801,1,15,保利天悦 76㎡ 南向,广州市住建局公开成交,广州-LS-000801,https://gz.ke.com/ershoufang/rs%E4%BF%9D%E5%88%A9%E5%A4%A9%E6%82%A6/,329,43001,76.6,二手房,3,2,南北通透,高楼层,True,精装,2024,1200,[],[],2026-01-19
802,1,15,保利天悦 90㎡ 北向,广州市住建局公开成交,广州-LS-000802,https://gz.ke.com/ershoufang/rs%E4%BF%9D%E5%88%A9%E5%A4%A9%E6%82%A6/,455,50450,90.4,二手房,3,1,南北通透,顶层,True,精装,2017,600,[],[],2026-01-12
803,1,15,保利天悦 79㎡ 西向,广州市住建局公开成交,广州-LS-000803,https://gz.ke.com/ershoufang/rs%E4%BF%9D%E5%88%A9%E5%A4%A9%E6%82%A6/,371,46729,79.5,二手房,2,1,西,低楼层,False,精装,2015,400,[],[],2026-01-05
804,1,16,广州塔江景花园 114㎡ 南向,广州市住建局公开成交,广州-LS-000804,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,654,56988,114.8,二手房,3,1,南,中楼层,False,普装,2006,800,[],[],2026-06-29
805,1,16,广州塔江景花园 67㎡ 南向,广州市住建局公开成交,广州-LS-000805,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,354,52474,67.6,二手房,2,1,西,高楼层,True,豪装,2024,800,[],[],2026-06-22
806,1,16,广州塔江景花园 106㎡ 北向,广州市住建局公开成交,广州-LS-000806,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,525,49484,106.3,二手房,3,1,南北通透,顶层,False,精装,2011,200,[],[],2026-06-22
807,1,16,广州塔江景花园 127㎡ 西向,广州市住建局公开成交,广州-LS-000807,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,598,47011,127.3,二手房,2,2,西,低楼层,False,精装,2009,800,[],[],2026-06-22
808,1,16,广州塔江景花园 64㎡ 南北通透,广州市住建局公开成交,广州-LS-000808,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,316,48975,64.6,二手房,2,1,南,高楼层,True,毛坯,2009,800,[],[],2026-06-15
809,1,16,广州塔江景花园 70㎡ 东南,广州市住建局公开成交,广州-LS-000809,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,447,63262,70.7,二手房,3,1,西,高楼层,True,毛坯,2006,800,[],[],2026-06-08
810,1,16,广州塔江景花园 86㎡ 南北通透,广州市住建局公开成交,广州-LS-000810,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,494,57022,86.8,二手房,3,2,南北通透,高楼层,False,豪装,2011,800,[],[],2026-06-08
811,1,16,广州塔江景花园 107㎡ 南北通透,广州市住建局公开成交,广州-LS-000811,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,552,51177,108.0,二手房,3,2,东南,低楼层,True,普装,2013,200,[],[],2026-06-08
812,1,16,广州塔江景花园 85㎡ 东南,广州市住建局公开成交,广州-LS-000812,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,455,53221,85.5,二手房,3,1,东南,中楼层,True,普装,2023,600,[],[],2026-06-01
813,1,16,广州塔江景花园 129㎡ 北向,广州市住建局公开成交,广州-LS-000813,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,694,53603,129.6,二手房,3,1,西,顶层,True,普装,2008,400,[],[],2026-05-25
814,1,16,广州塔江景花园 65㎡ 北向,广州市住建局公开成交,广州-LS-000814,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,326,49794,65.6,二手房,3,1,南,顶层,True,精装,2019,2000,[],[],2026-05-25
815,1,16,广州塔江景花园 105㎡ 西向,广州市住建局公开成交,广州-LS-000815,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,645,61266,105.4,二手房,2,1,西,中楼层,True,普装,2008,600,[],[],2026-05-25
816,1,16,广州塔江景花园 129㎡ 东南,广州市住建局公开成交,广州-LS-000816,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,690,53264,129.6,二手房,3,1,南,中楼层,False,豪装,2012,2000,[],[],2026-05-18
817,1,16,广州塔江景花园 115㎡ 南北通透,广州市住建局公开成交,广州-LS-000817,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,675,58725,115.1,二手房,3,1,西,低楼层,True,毛坯,2017,400,[],[],2026-05-18
818,1,16,广州塔江景花园 90㎡ 南向,广州市住建局公开成交,广州-LS-000818,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,535,59213,90.4,二手房,4,2,西,低楼层,True,普装,2020,600,[],[],2026-05-11
819,1,16,广州塔江景花园 73㎡ 南向,广州市住建局公开成交,广州-LS-000819,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,437,59235,73.9,二手房,3,2,南北通透,高楼层,True,毛坯,2014,2000,[],[],2026-05-11
820,1,16,广州塔江景花园 113㎡ 西向,广州市住建局公开成交,广州-LS-000820,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,641,56428,113.8,二手房,4,1,南北通透,高楼层,True,普装,2018,200,[],[],2026-05-04
821,1,16,广州塔江景花园 86㎡ 南北通透,广州市住建局公开成交,广州-LS-000821,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,550,63623,86.5,二手房,3,2,东南,中楼层,False,豪装,2018,800,[],[],2026-04-27
822,1,16,广州塔江景花园 115㎡ 东南,广州市住建局公开成交,广州-LS-000822,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,671,58125,115.5,二手房,3,1,东南,低楼层,True,毛坯,2020,600,[],[],2026-04-20
823,1,16,广州塔江景花园 119㎡ 南向,广州市住建局公开成交,广州-LS-000823,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,761,63595,119.7,二手房,3,2,西,顶层,True,豪装,2018,2000,[],[],2026-04-20
824,1,16,广州塔江景花园 128㎡ 南向,广州市住建局公开成交,广州-LS-000824,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,627,48998,128.1,二手房,3,2,南,顶层,False,精装,2022,400,[],[],2026-04-13
825,1,16,广州塔江景花园 119㎡ 南北通透,广州市住建局公开成交,广州-LS-000825,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,743,62367,119.2,二手房,2,1,南北通透,中楼层,True,精装,2015,400,[],[],2026-04-13
826,1,16,广州塔江景花园 106㎡ 南向,广州市住建局公开成交,广州-LS-000826,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,573,53933,106.2,二手房,4,1,南北通透,低楼层,False,精装,2008,2000,[],[],2026-04-13
827,1,16,广州塔江景花园 89㎡ 西向,广州市住建局公开成交,广州-LS-000827,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,516,57931,89.1,二手房,4,2,南,高楼层,True,普装,2023,1200,[],[],2026-04-06
828,1,16,广州塔江景花园 113㎡ 南北通透,广州市住建局公开成交,广州-LS-000828,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,658,57968,113.7,二手房,2,1,南,中楼层,True,毛坯,2023,2000,[],[],2026-04-06
829,1,16,广州塔江景花园 76㎡ 西向,广州市住建局公开成交,广州-LS-000829,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,427,55676,76.7,二手房,2,2,东南,中楼层,False,豪装,2009,600,[],[],2026-04-06
830,1,16,广州塔江景花园 100㎡ 南北通透,广州市住建局公开成交,广州-LS-000830,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,515,51156,100.8,二手房,3,1,西,中楼层,True,豪装,2005,1200,[],[],2026-03-30
831,1,16,广州塔江景花园 105㎡ 南向,广州市住建局公开成交,广州-LS-000831,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,657,62620,105.1,二手房,3,1,南北通透,中楼层,True,豪装,2019,200,[],[],2026-03-23
832,1,16,广州塔江景花园 105㎡ 东南,广州市住建局公开成交,广州-LS-000832,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,654,62032,105.5,二手房,3,1,东南,顶层,True,豪装,2018,200,[],[],2026-03-23
833,1,16,广州塔江景花园 109㎡ 南向,广州市住建局公开成交,广州-LS-000833,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,593,54033,109.8,二手房,3,1,东南,高楼层,True,普装,2011,2000,[],[],2026-03-23
834,1,16,广州塔江景花园 124㎡ 西向,广州市住建局公开成交,广州-LS-000834,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,755,60728,124.4,二手房,4,1,东南,中楼层,False,毛坯,2023,400,[],[],2026-03-16
835,1,16,广州塔江景花园 128㎡ 南向,广州市住建局公开成交,广州-LS-000835,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,733,56850,129.0,二手房,3,1,南,顶层,True,豪装,2007,800,[],[],2026-03-16
836,1,16,广州塔江景花园 108㎡ 南北通透,广州市住建局公开成交,广州-LS-000836,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,665,61073,108.9,二手房,4,1,南北通透,顶层,True,豪装,2017,600,[],[],2026-03-09
837,1,16,广州塔江景花园 128㎡ 南北通透,广州市住建局公开成交,广州-LS-000837,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,689,53858,128.0,二手房,3,1,南北通透,顶层,True,豪装,2023,1200,[],[],2026-03-09
838,1,16,广州塔江景花园 73㎡ 东南,广州市住建局公开成交,广州-LS-000838,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,438,59340,73.8,二手房,3,2,南,低楼层,True,豪装,2017,600,[],[],2026-03-02
839,1,16,广州塔江景花园 106㎡ 南北通透,广州市住建局公开成交,广州-LS-000839,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,503,47166,106.7,二手房,3,2,东南,低楼层,True,普装,2016,2000,[],[],2026-03-02
840,1,16,广州塔江景花园 87㎡ 南北通透,广州市住建局公开成交,广州-LS-000840,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,511,58214,87.9,二手房,4,1,东南,中楼层,True,精装,2006,800,[],[],2026-02-23
841,1,16,广州塔江景花园 76㎡ 东南,广州市住建局公开成交,广州-LS-000841,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,395,51410,76.9,二手房,2,1,南,高楼层,True,普装,2013,1200,[],[],2026-02-23
842,1,16,广州塔江景花园 65㎡ 北向,广州市住建局公开成交,广州-LS-000842,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,381,57961,65.8,二手房,4,1,西,低楼层,True,豪装,2019,1200,[],[],2026-02-23
843,1,16,广州塔江景花园 94㎡ 西向,广州市住建局公开成交,广州-LS-000843,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,530,56301,94.3,二手房,2,1,东南,低楼层,False,豪装,2009,800,[],[],2026-02-16
844,1,16,广州塔江景花园 88㎡ 南向,广州市住建局公开成交,广州-LS-000844,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,429,48802,88.0,二手房,2,1,西,顶层,True,精装,2019,200,[],[],2026-02-16
845,1,16,广州塔江景花园 119㎡ 西向,广州市住建局公开成交,广州-LS-000845,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,564,47322,119.3,二手房,3,1,南,低楼层,True,普装,2024,2000,[],[],2026-02-16
846,1,16,广州塔江景花园 88㎡ 西向,广州市住建局公开成交,广州-LS-000846,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,466,52617,88.7,二手房,4,2,南北通透,顶层,True,毛坯,2020,2000,[],[],2026-02-09
847,1,16,广州塔江景花园 110㎡ 东南,广州市住建局公开成交,广州-LS-000847,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,635,57767,110.1,二手房,2,1,南,高楼层,True,普装,2021,2000,[],[],2026-02-02
848,1,16,广州塔江景花园 123㎡ 北向,广州市住建局公开成交,广州-LS-000848,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,694,56232,123.4,二手房,2,2,南,高楼层,True,精装,2007,200,[],[],2026-02-02
849,1,16,广州塔江景花园 121㎡ 东南,广州市住建局公开成交,广州-LS-000849,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,657,54199,121.3,二手房,3,2,西,中楼层,True,豪装,2015,1200,[],[],2026-02-02
850,1,16,广州塔江景花园 122㎡ 北向,广州市住建局公开成交,广州-LS-000850,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,651,53372,122.1,二手房,3,2,南,低楼层,True,毛坯,2006,800,[],[],2026-01-26
851,1,16,广州塔江景花园 92㎡ 北向,广州市住建局公开成交,广州-LS-000851,https://gz.ke.com/ershoufang/rs%E5%B9%BF%E5%B7%9E%E5%A1%94%E6%B1%9F%E6%99%AF%E8%8A%B1%E5%9B%AD/,503,54376,92.6,二手房,4,1,南,顶层,True,普装,2014,2000,[],[],2026-01-26
